Substance,EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
CO2,UGA,Uganda,0.936762904,0.943404277,0.927490286,0.854874657,0.893492107,0.822073135,1.022458068,0.952113676,0.742767733,0.765541991,0.717416446,0.583699922,0.547481583,0.52354795,0.544026483,0.564949339,0.621701901,0.694576812,0.749088209,0.704361173,0.830262791,0.844385481,0.859459789,0.866078416,0.781109879,1.011699921,1.104560035,1.160716967,1.356178768,1.395743892,1.412120942,1.43617312,1.6369403,1.729526399,1.810496016,2.219834905,2.576401726,3.107034819,3.356394407,3.70441202,3.655601487,4.091896866,4.154098666,4.211985979,4.63407452,5.374721729,5.77066281,6.000704561,6.707270232,6.892837949,6.72389153,7.368889337,7.540269724
CO2,UKR,Ukraine,523.3034971,534.4015397,558.8273316,586.6547668,609.2484982,629.1011404,654.7348905,669.0035973,676.2764134,693.7687878,708.9202116,699.7458431,698.1137283,697.5609975,698.2662262,704.3997598,719.7154289,740.890313,750.0945079,749.2452183,779.5822638,735.7292092,645.4963858,563.2866238,466.0754983,460.2846612,393.3707192,378.4357828,361.2061289,360.6768964,357.465935,356.5988613,357.0283418,389.2547647,365.0424549,353.0201081,354.0087784,362.0504353,347.5183298,288.2219669,309.2208174,326.9359659,318.8236857,308.9306093,265.0328716,221.5948277,221.9611858,200.1280384,213.6813862,201.5268848,192.0138004,180.5078417,132.5414693
CO2,URY,Uruguay,5.298014678,5.277303294,5.716886426,5.372189216,5.183816305,5.524445112,5.675358099,5.573055246,5.725847412,6.215955136,5.564646795,5.299464149,4.925414517,3.928639993,3.529102582,3.307459795,3.242962382,3.672044287,4.726975994,5.097876402,3.924850309,4.444337876,4.885785269,4.629481915,4.340611827,4.751453446,5.562372248,5.649130289,5.879075128,6.860894937,5.527004173,4.995618188,4.585551294,4.572512358,5.721946656,5.51981304,6.437991219,5.976507109,7.866868452,7.786732231,6.413051594,7.742393681,8.817803406,7.595904462,6.661184034,6.837007596,6.735496359,6.341037615,6.831450022,7.117752686,6.895770481,8.532888083,8.541524637
CO2,USA,United States,4595.406721,4460.259211,4711.116866,4897.171689,4727.991524,4515.913867,4816.312059,4980.507403,4970.37987,5007.217488,4780.73385,4709.538176,4465.347986,4449.36263,4655.161033,4681.385722,4643.856758,4801.200298,5021.683107,5079.316428,4984.066652,4939.466469,5017.456109,5135.988615,5218.298399,5271.8877,5426.921064,5699.981798,5745.365504,5762.318527,5929.188398,5878.074028,5727.168778,5793.304045,5880.374397,5888.498745,5790.389772,5873.134207,5689.699453,5273.510717,5521.966294,5308.116396,5088.253161,5225.285813,5244.398981,5133.556456,5029.157021,4959.631898,5117.568617,4966.970264,4466.731423,4768.873443,4853.780222
CO2,UZB,Uzbekistan,79.09610428,79.39525221,83.47330898,88.02973524,92.56544792,99.27189002,101.5273738,104.2001725,107.6991536,110.4802625,115.2126303,115.543148,116.9919944,118.9893233,121.3533705,124.3442196,127.7532821,130.887353,132.8855905,133.1429381,127.4831489,127.7397665,119.0872272,118.8569662,113.253193,102.3435159,103.6273108,104.4201389,119.4774163,120.1054986,127.2268422,128.2880761,132.3548701,124.6433208,127.8376315,121.441897,130.1762564,126.6463364,132.6630327,120.3557156,131.1806151,133.8800305,119.0681643,117.4577153,109.9434575,104.6837268,110.9488066,114.9686931,118.4511437,123.1913543,120.2672582,127.7124158,132.4335133
CO2,VCT,Saint Vincent and the Grenadines,0.011225279,0.011218981,0.013612274,0.013734385,0.012268749,0.014801512,0.013447328,0.014822629,0.014828848,0.014672141,0.014515926,0.014249131,0.013391599,0.013083644,0.014517246,0.014569106,0.012829843,0.01361468,0.017235039,0.028459861,0.027511877,0.026589684,0.032262156,0.026297163,0.047095734,0.051744638,0.046212029,0.055148665,0.061618964,0.059722375,0.038138844,0.045188697,0.05094788,0.055399994,0.060082627,0.061390912,0.066247187,0.072293724,0.075374234,0.115207229,0.090567143,0.065020639,0.085704105,0.084566458,0.090891514,0.089722737,0.094514327,0.099722259,0.100676306,0.097080431,0.082521418,0.079679953,0.082778334
CO2,VEN,Venezuela,57.1448478,55.76549064,56.6774046,64.65897038,63.71338578,60.58529137,64.80676789,67.06721967,72.03017922,81.82933818,89.55694362,90.52280225,91.26127934,90.20893839,90.99385968,91.52083824,92.34155439,92.07860098,93.32498156,99.4047042,102.2587493,100.8398751,103.2455483,109.9167009,110.3607315,119.5667792,127.7101118,133.4712072,135.2233766,131.3185972,137.426695,142.6476822,147.404982,142.625167,149.3916628,155.6139655,154.5719324,151.8113352,160.2756934,161.6002057,172.8860521,169.0160153,191.0070051,190.1058974,188.6346961,172.0997653,158.8808544,147.8063797,137.2537875,114.1736019,77.80494501,88.24025085,96.9249392
CO2,VGB,British Virgin Islands,0.007337851,0.007332953,0.008927155,0.00900697,0.008028165,0.009714987,0.008810145,0.009724958,0.00972721,0.009621311,0.009516478,0.013967359,0.013109739,0.012802393,0.009522185,0.009559039,0.006065624,0.016908164,0.018253608,0.018715154,0.017228936,0.017480609,0.017633771,0.017289908,0.01713801,0.016928795,0.022025054,0.022358409,0.022885596,0.02218384,0.025341211,0.025876206,0.028429143,0.031852289,0.033261509,0.034701918,0.040756281,0.045109058,0.050883928,0.058921629,0.065910765,0.052242802,0.055996211,0.067263139,0.069165699,0.067773151,0.07225042,0.061364036,0.085535656,0.075855619,0.064464292,0.062241527,0.064668794
CO2,VNM,Vietnam,17.50716215,17.52323396,16.98428627,18.9262278,15.77838327,18.55928845,13.55934747,14.75250369,14.93625352,15.5795322,16.27116797,16.73973969,18.12377809,19.54601261,19.59679678,19.75769739,21.6848045,24.11841744,23.67685379,20.33429536,20.58464027,20.7077764,21.71648515,25.43101094,29.8994782,34.39159722,38.72899139,44.63569637,49.90112554,51.1241004,56.55881965,62.11314315,73.09808974,77.65783839,91.94281722,100.5562445,103.1570191,114.3032495,125.7728772,140.8047114,156.7591778,157.0664313,156.77598,163.7998007,179.6173844,201.5078389,223.9845422,229.7289032,282.3421319,333.6160437,343.1842422,337.6902294,327.9056142
CO2,VUT,Vanuatu,0.075232084,0.07524431,0.080234503,0.096528241,0.118469448,0.097860482,0.096425489,0.101812894,0.10104025,0.108578378,0.116920256,0.10130775,0.099801253,0.0986912,0.088130944,0.111326162,0.089677039,0.088446088,0.11667865,0.099147566,0.100302814,0.091004375,0.046848464,0.045816523,0.04819965,0.046357669,0.04734895,0.050378228,0.052185892,0.050672979,0.093770237,0.106323726,0.103159068,0.11951316,0.092868645,0.094854202,0.084915292,0.130847454,0.129097639,0.149633023,0.157460936,0.183455603,0.150576701,0.152767938,0.17746129,0.163452473,0.170071044,0.194069493,0.250506447,0.25348377,0.204941394,0.213167265,0.218145369
CO2,WSM,Samoa,0.065899678,0.065905293,0.070265518,0.084517745,0.103708293,0.085667238,0.084405843,0.089118611,0.088433118,0.095022238,0.102314955,0.101256812,0.113938587,0.11265753,0.125628344,0.11124025,0.084133502,0.09575694,0.096576898,0.119455002,0.12083159,0.122098819,0.109590046,0.120507366,0.126804395,0.121529934,0.124530535,0.13210957,0.136858634,0.132824135,0.207967516,0.218534815,0.222582563,0.228082337,0.223580366,0.231443185,0.231422092,0.237949227,0.244701065,0.257578319,0.267544297,0.273246206,0.273112682,0.281668108,0.289814413,0.337216744,0.362743781,0.368992853,0.361349952,0.412971257,0.333963295,0.347348312,0.35543064
CO2,YEM,Yemen,1.627928877,1.641120511,1.925437882,2.342705998,2.331463156,2.232746758,2.731184881,2.776971454,3.04592195,3.256814385,4.102871344,4.116559427,4.591794289,5.050551674,5.165517109,5.513055,5.819941387,6.373859239,6.850951156,7.06979823,7.088596345,8.881384389,9.577356934,8.656078527,9.990630015,11.12042367,11.38759764,12.25059641,13.04518687,14.69919649,15.69923887,16.72448299,16.77058483,19.49061615,20.39803228,21.98068387,22.90702691,24.28996877,25.21672817,27.60559176,26.31625517,22.97919131,21.98535227,28.76790483,28.3385075,14.24758424,10.62698251,10.3851451,12.14254576,12.45083994,11.5038608,12.29015579,12.26316593
CO2,ZAF,South Africa,185.5639285,184.4604996,191.0970364,208.2603575,215.0012937,230.9223564,245.3404549,245.0982257,223.0577581,228.5674657,242.7996146,256.4845726,262.9777523,265.1681873,282.7052242,287.4038089,285.0826869,301.132332,304.7257296,301.4447372,313.3622829,305.2647088,298.7835204,300.582795,307.3535491,323.9706909,335.2505072,350.2307964,356.4443954,339.6986781,346.3028462,356.1103349,369.5049195,392.8232586,423.7823843,434.3114798,438.6975576,457.5028341,485.3732482,454.7382809,462.153183,443.1288158,459.2297079,471.1208543,482.5897808,458.5793546,459.3629544,468.9647726,473.1858368,478.3498698,419.8650239,418.9652509,404.9745199
CO2,ZMB,Zambia,3.700382404,3.857443455,4.265746057,4.569822891,4.614369308,4.779130193,4.782841408,4.336300154,4.127241332,3.751746732,3.746972883,3.446843949,3.338108842,3.246128925,3.18670939,3.191239845,3.286237036,3.25242422,3.529275288,3.651620926,3.028707956,3.136216571,3.137813187,2.845375431,2.387092965,2.356459726,1.982671472,2.498461254,2.342296455,1.927030374,1.95012145,1.965263029,2.065880163,2.23780814,2.300439527,2.470409147,2.405658508,2.208646157,2.361132132,2.649241853,2.921306371,3.287400528,4.350320712,4.60188752,5.03552292,5.355501262,5.853193581,7.338802024,8.434706112,8.244504673,8.236326896,8.866395417,9.270694011
CO2,ZWE,Zimbabwe,9.52961069,9.476827359,9.090977374,10.55152944,10.40071749,9.167729846,10.047864,9.019199561,8.902006835,9.187635214,9.787698794,9.386496313,9.02461339,8.93452289,9.3800806,10.85893533,12.41264401,15.78233138,15.29898729,15.50428308,17.38713782,19.12947156,19.1798178,17.67218173,16.54845676,16.26601946,15.71731732,14.75644803,14.96967433,16.85153834,14.59544379,14.52413779,13.25600567,10.85691456,10.29207416,11.43637216,10.64113403,10.48002163,8.22349112,7.940381374,10.0985677,11.92644722,12.45378029,12.76782183,12.62811931,12.53466017,10.93908961,10.24268819,11.86558015,10.85336198,8.825106984,9.639196776,10.2237406
